cbsa_code,metro_name,city_state,year,quarter,fhfa_index,zillow_price_q,fhfa_qoq,fhfa_yoy,zillow_qoq,zillow_yoy,firms_founded,firms_founded_yoy,hhi_new,top_industry_share_new,industry_count_new,firm_count_total,hhi_stock,top_industry_share_stock,industry_count_stock,share_large_proxy,median_size_mid,firms_founded_yoy_lag1q,hhi_new_lag1q,firms_founded_yoy_lag2q,hhi_new_lag2q,firms_founded_yoy_lag4q,hhi_new_lag4q,firms_founded_yoy_lag8q,hhi_new_lag8q,fhfa_yoy_fwd4q,zillow_yoy_fwd4q,yq,date
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2015,3,179.93,,0.0309993123997249,0.1068528543307087,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0782526538098149,,2015Q3,2015-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2015,4,180.64,,0.0039459789918301,0.074342809563459,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1145925597874226,,2015Q4,2015-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2016,1,183.28,,0.0146147032772365,0.0784348337746396,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,0.0,0.5,0.106940200785683,,2016Q1,2016-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2016,2,190.22,,0.0378655608904408,0.0899610359844143,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0959941120807486,,2016Q2,2016-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2016,3,194.01,,0.0199242981810534,0.0782526538098149,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1088603680222668,,2016Q3,2016-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2016,4,201.34,,0.0377815576516675,0.1145925597874226,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.074103506506407,,2016Q4,2016-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2017,1,202.88,,0.007648753352538,0.106940200785683,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0954751577287067,,2017Q1,2017-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2017,2,208.48,,0.027602523659306,0.0959941120807486,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1197237145049885,,2017Q2,2017-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2017,3,215.13,,0.0318975441289333,0.1088603680222668,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1054711104913308,,2017Q3,2017-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2017,4,216.26,,0.0052526379398503,0.074103506506407,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1256820493849995,,2017Q4,2017-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2018,1,222.25,,0.0276981411264218,0.0954751577287067,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1009673790776153,,2018Q1,2018-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2018,2,233.44,,0.0503487064116985,0.1197237145049885,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0955705962988349,,2018Q2,2018-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2018,3,237.82,,0.0187628512679918,0.1054711104913308,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0834664872592718,,2018Q3,2018-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2018,4,243.44,,0.0236313178033806,0.1256820493849995,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0832237923102201,,2018Q4,2018-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2019,1,244.69,,0.0051347354584292,0.1009673790776153,,,1.0,-0.5,1.0,1.0,1.0,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0949364502022969,,2019Q1,2019-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2019,2,255.75,,0.0452000490416444,0.0955705962988349,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,-0.5,1.0,,,,,,,0.0581427174975561,,2019Q2,2019-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2019,3,257.67,,0.0075073313782991,0.0834664872592718,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,-0.5,1.0,,,,,0.0821593511080061,,2019Q3,2019-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2019,4,263.7,,0.0234020258470135,0.0832237923102201,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0879408418657565,,2019Q4,2019-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2020,1,267.92,,0.0160030337504741,0.0949364502022969,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,-0.5,1.0,,,0.1176470588235294,,2020Q1,2020-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2020,2,270.62,,0.0100776351149596,0.0581427174975561,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1814352228216689,,2020Q2,2020-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2020,3,278.84,,0.0303746951444829,0.0821593511080061,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.2036651843351027,,2020Q3,2020-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2020,4,286.89,,0.0288696026395065,0.0879408418657565,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.2205374882359094,,2020Q4,2020-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2021,1,299.44,,0.0437449893687476,0.1176470588235294,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,-0.5,1.0,0.1972682340368687,,2021Q1,2021-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2021,2,319.72,,0.067726422655624,0.1814352228216689,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1597022394595268,,2021Q2,2021-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2021,3,335.63,,0.0497622920055047,0.2036651843351027,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1365193814617287,,2021Q3,2021-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2021,4,350.16,,0.0432917200488633,0.2205374882359094,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.1126342243545808,,2021Q4,2021-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2022,1,358.51,,0.0238462417180715,0.1972682340368687,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0298736436919473,,2022Q1,2022-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2022,2,370.78,,0.0342249867507182,0.1597022394595268,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0286423215923188,,2022Q2,2022-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2022,3,381.45,,0.0287771724472734,0.1365193814617287,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,-0.0118495215624589,,2022Q3,2022-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2022,4,389.6,,0.0213658408703631,0.1126342243545808,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,-0.0311088295687884,,2022Q4,2022-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2023,1,369.22,,-0.0523100616016426,0.0298736436919473,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.006500189588863,,2023Q1,2023-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2023,2,381.4,,0.0329884621634797,0.0286423215923188,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0248557944415312,,2023Q2,2023-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2023,3,376.93,,-0.0117199790246459,-0.0118495215624589,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0242750643355529,,2023Q3,2023-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2023,4,377.48,,0.0014591568726289,-0.0311088295687884,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0362138391437956,,2023Q4,2023-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2024,1,371.62,,-0.0155240012715905,0.006500189588863,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.078467251493461,,2024Q1,2024-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2024,2,390.88,,0.0518271352456809,0.0248557944415312,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0486082685223085,,2024Q2,2024-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2024,3,386.08,,-0.0122799836266884,0.0242750643355529,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,0.0483060505594696,,2024Q3,2024-09-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2024,4,391.15,,0.0131319933692499,0.0362138391437956,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,,,2024Q4,2024-12-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2025,1,400.78,,0.0246197111082704,0.078467251493461,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,,,2025Q1,2025-03-31 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2025,2,409.88,,0.0227057238385148,0.0486082685223085,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,,,2025Q2,2025-06-30 23:59:59.999999999
31020,"Longview-Kelso, WA","Longview-Kelso, WA",2025,3,404.73,,-0.0125646530691909,0.0483060505594696,,,,,,,,28.0,0.0892857142857142,0.2142857142857142,18.0,0.0357142857142857,125.5,,,,,,,,,,,2025Q3,2025-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1975,1,20.47,,,,,,18.0,-0.217391304347826,0.0679012345679012,0.1111111111111111,16.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.1729360039081584,,1975Q1,1975-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1975,2,21.3,,0.0405471421592575,,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,-0.217391304347826,0.0679012345679012,,,,,,,0.1938967136150233,,1975Q2,1975-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1975,3,21.56,,0.0122065727699529,,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,-0.217391304347826,0.0679012345679012,,,,,0.2435064935064934,,1975Q3,1975-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1975,4,22.64,,0.0500927643784787,,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.2142226148409893,,1975Q4,1975-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1976,1,24.01,,0.060512367491166,0.1729360039081584,,,23.0,0.0454545454545454,0.054820415879017,0.0869565217391304,20.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,-0.217391304347826,0.0679012345679012,,,0.1924198250728861,,1976Q1,1976-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1976,2,25.43,,0.0591420241566014,0.1938967136150233,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.0454545454545454,0.054820415879017,,,,,,,0.2190326386158081,,1976Q2,1976-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1976,3,26.81,,0.0542666142351553,0.2435064935064934,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.0454545454545454,0.054820415879017,,,,,0.2357329354718389,,1976Q3,1976-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1976,4,27.49,,0.0253636702722863,0.2142226148409893,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.2571844307020736,,1976Q4,1976-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1977,1,28.63,,0.0414696253182975,0.1924198250728861,,,24.0,0.1428571428571428,0.0520833333333333,0.0833333333333333,21.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.0454545454545454,0.054820415879017,-0.217391304347826,0.0679012345679012,0.2500873209919665,,1977Q1,1977-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1977,2,31.0,,0.0827803003842124,0.2190326386158081,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.1428571428571428,0.0520833333333333,,,,,,,0.2080645161290324,,1977Q2,1977-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1977,3,33.13,,0.0687096774193549,0.2357329354718389,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.1428571428571428,0.0520833333333333,,,,,0.1780863265922123,,1977Q3,1977-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1977,4,34.56,,0.043163296106248,0.2571844307020736,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.1776620370370369,,1977Q4,1977-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1978,1,35.79,,0.0355902777777776,0.2500873209919665,,,19.0,-0.1739130434782608,0.0617283950617283,0.1111111111111111,17.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.1428571428571428,0.0520833333333333,0.0454545454545454,0.054820415879017,0.1816149762503491,,1978Q1,1978-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1978,2,37.45,,0.0463816708577815,0.2080645161290324,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,-0.1739130434782608,0.0617283950617283,,,,,,,0.1927903871829104,,1978Q2,1978-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1978,3,39.03,,0.0421895861148198,0.1780863265922123,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,-0.1739130434782608,0.0617283950617283,,,,,0.1952344350499615,,1978Q3,1978-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1978,4,40.7,,0.0427875992826032,0.1776620370370369,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.1936117936117936,,1978Q4,1978-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1979,1,42.29,,0.039066339066339,0.1816149762503491,,,26.0,0.4444444444444444,0.0562130177514793,0.1153846153846153,21.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,-0.1739130434782608,0.0617283950617283,0.1428571428571428,0.0520833333333333,0.193426341924805,,1979Q1,1979-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1979,2,44.67,,0.056278079924332,0.1927903871829104,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.4444444444444444,0.0562130177514793,,,,,,,0.1685695097380792,,1979Q2,1979-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1979,3,46.65,,0.0443250503693752,0.1952344350499615,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.4444444444444444,0.0562130177514793,,,,,0.1646302250803859,,1979Q3,1979-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1979,4,48.58,,0.0413719185423364,0.1936117936117936,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.1344174557431041,,1979Q4,1979-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1980,1,50.47,,0.0389048991354465,0.193426341924805,,,33.0,0.4347826086956521,0.0486685032139577,0.0909090909090909,25.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.4444444444444444,0.0562130177514793,-0.1739130434782608,0.0617283950617283,0.0966911036259163,,1980Q1,1980-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1980,2,52.2,,0.034277788785417,0.1685695097380792,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.4347826086956521,0.0486685032139577,,,,,,,0.0854406130268197,,1980Q2,1980-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1980,3,54.33,,0.0408045977011493,0.1646302250803859,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.4347826086956521,0.0486685032139577,,,,,0.0780415976440271,,1980Q3,1980-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1980,4,55.11,,0.0143567090005523,0.1344174557431041,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.0698602794411178,,1980Q4,1980-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1981,1,55.35,,0.004354926510615,0.0966911036259163,,,25.0,0.0416666666666667,0.0527999999999999,0.08,21.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.4347826086956521,0.0486685032139577,0.4444444444444444,0.0562130177514793,-0.1833785004516711,,1981Q1,1981-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1981,2,56.66,,0.0236675700090334,0.0854406130268197,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.0416666666666667,0.0527999999999999,,,,,,,-0.0668902223791033,,1981Q2,1981-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1981,3,58.57,,0.0337098482174373,0.0780415976440271,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.0416666666666667,0.0527999999999999,,,,,-0.1379545842581526,,1981Q3,1981-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1981,4,58.96,,0.0066586989926584,0.0698602794411178,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,-0.0096675712347353,,1981Q4,1981-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1982,1,45.2,,-0.2333785617367706,-0.1833785004516711,,,25.0,0.3157894736842106,0.0784,0.2,19.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.0416666666666667,0.0527999999999999,0.4347826086956521,0.0486685032139577,0.3126106194690263,,1982Q1,1982-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1982,2,52.87,,0.1696902654867256,-0.0668902223791033,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,0.3157894736842106,0.0784,,,,,,,0.1359939474181957,,1982Q2,1982-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1982,3,50.49,,-0.0450160771704178,-0.1379545842581526,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,0.3157894736842106,0.0784,,,,,0.1950881362646068,,1982Q3,1982-09-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1982,4,58.39,,0.1564666270548622,-0.0096675712347353,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,,,,,0.0357938003082718,,1982Q4,1982-12-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1983,1,59.33,,0.0160986470286006,0.3126106194690263,,,25.0,-0.0384615384615384,0.0527999999999999,0.08,21.0,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,,,0.3157894736842106,0.0784,0.0416666666666667,0.0527999999999999,0.037586381257374,,1983Q1,1983-03-31 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1983,2,60.06,,0.0123040620259566,0.1359939474181957,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,-0.0384615384615384,0.0527999999999999,,,,,,,0.0259740259740259,,1983Q2,1983-06-30 23:59:59.999999999
31084,"Los Angeles-Long Beach-Glendale, CA (MSAD)","Los Angeles-Long Beach-Glendale, CA (MSAD)",1983,3,60.34,,0.0046620046620047,0.1950881362646068,,,,,,,,3794.0,0.0167253127667848,0.0454545454545454,242.0,0.0911966262519768,125.5,,,-0.0384615384615384,0.0527999999999999,,,,,0.0352999668544911,,1983Q3,1983-09-30 23:59:59.999999999
